station_id,year,pct,track
Bogra,1993,100.0,BMD
Bogra,1994,100.0,BMD
Bogra,1995,100.0,BMD
Bogra,1996,100.0,BMD
Bogra,1997,100.0,BMD
Bogra,1998,100.0,BMD
Bogra,1999,100.0,BMD
Bogra,2000,100.0,BMD
Bogra,2001,100.0,BMD
Bogra,2002,100.0,BMD
Bogra,2003,100.0,BMD
Bogra,2004,100.0,BMD
Bogra,2005,100.0,BMD
Bogra,2006,100.0,BMD
Bogra,2007,100.0,BMD
Bogra,2008,100.0,BMD
Bogra,2009,100.0,BMD
Bogra,2010,100.0,BMD
Bogra,2011,100.0,BMD
Bogra,2012,100.0,BMD
Bogra,2013,100.0,BMD
Bogra,2014,100.0,BMD
Bogra,2015,100.0,BMD
Bogra,2016,100.0,BMD
Bogra,2017,100.0,BMD
Bogra,2018,100.0,BMD
Bogra,2019,100.0,BMD
Bogra,2020,100.0,BMD
Bogra,2021,100.0,BMD
Bogra,2022,100.0,BMD
Bogra,2023,100.0,BMD
Chandpur,1977,100.0,BMD
Chandpur,1978,100.0,BMD
Chandpur,1979,98.6,BMD
Chandpur,1980,98.6,BMD
Chandpur,1981,100.0,BMD
Chandpur,1982,100.0,BMD
Chandpur,1983,100.0,BMD
Chandpur,1984,98.6,BMD
Chandpur,1985,98.6,BMD
Chandpur,1986,100.0,BMD
Chandpur,1987,96.7,BMD
Chandpur,1988,100.0,BMD
Chandpur,1989,100.0,BMD
Chandpur,1990,100.0,BMD
Chandpur,1991,100.0,BMD
Chandpur,1992,100.0,BMD
Chandpur,1993,100.0,BMD
Chandpur,1994,100.0,BMD
Chandpur,1995,100.0,BMD
Chandpur,1996,100.0,BMD
Chandpur,1997,100.0,BMD
Chandpur,1998,100.0,BMD
Chandpur,1999,100.0,BMD
Chandpur,2000,100.0,BMD
Chandpur,2001,100.0,BMD
Chandpur,2002,98.6,BMD
Chandpur,2003,98.6,BMD
Chandpur,2004,100.0,BMD
Chandpur,2005,100.0,BMD
Chandpur,2006,100.0,BMD
Chandpur,2007,100.0,BMD
Chandpur,2008,100.0,BMD
Chandpur,2009,100.0,BMD
Chandpur,2010,100.0,BMD
Chandpur,2011,100.0,BMD
Chandpur,2012,100.0,BMD
Chandpur,2013,100.0,BMD
Chandpur,2014,100.0,BMD
Chandpur,2015,100.0,BMD
Chandpur,2016,100.0,BMD
Chandpur,2017,100.0,BMD
Chandpur,2018,100.0,BMD
Chandpur,2019,100.0,BMD
Chandpur,2020,100.0,BMD
Chandpur,2021,100.0,BMD
Chandpur,2022,100.0,BMD
Chandpur,2023,100.0,BMD
Chittagong,1961,100.0,BMD
Chittagong,1962,100.0,BMD
Chittagong,1963,95.1,BMD
Chittagong,1964,98.6,BMD
Chittagong,1965,100.0,BMD
Chittagong,1966,99.5,BMD
Chittagong,1967,100.0,BMD
Chittagong,1968,96.2,BMD
Chittagong,1969,92.1,BMD
Chittagong,1970,100.0,BMD
Chittagong,1971,85.8,BMD
Chittagong,1972,91.8,BMD
Chittagong,1973,100.0,BMD
Chittagong,1974,100.0,BMD
Chittagong,1975,100.0,BMD
Chittagong,1976,91.5,BMD
Chittagong,1977,100.0,BMD
Chittagong,1978,100.0,BMD
Chittagong,1979,100.0,BMD
Chittagong,1980,100.0,BMD
Chittagong,1981,100.0,BMD
Chittagong,1982,100.0,BMD
Chittagong,1983,100.0,BMD
Chittagong,1984,100.0,BMD
Chittagong,1985,100.0,BMD
Chittagong,1986,100.0,BMD
Chittagong,1987,97.8,BMD
Chittagong,1988,100.0,BMD
Chittagong,1989,100.0,BMD
Chittagong,1990,100.0,BMD
Chittagong,1991,97.0,BMD
Chittagong,1992,100.0,BMD
Chittagong,1993,98.6,BMD
Chittagong,1994,100.0,BMD
Chittagong,1995,100.0,BMD
Chittagong,1996,100.0,BMD
Chittagong,1997,100.0,BMD
Chittagong,1998,100.0,BMD
Chittagong,1999,100.0,BMD
Chittagong,2000,100.0,BMD
Chittagong,2001,100.0,BMD
Chittagong,2002,100.0,BMD
Chittagong,2003,100.0,BMD
Chittagong,2004,100.0,BMD
Chittagong,2005,100.0,BMD
Chittagong,2006,100.0,BMD
Chittagong,2007,100.0,BMD
Chittagong,2008,100.0,BMD
Chittagong,2009,100.0,BMD
Chittagong,2010,100.0,BMD
Chittagong,2011,100.0,BMD
Chittagong,2012,100.0,BMD
Chittagong,2013,100.0,BMD
Chittagong,2014,100.0,BMD
Chittagong,2015,100.0,BMD
Chittagong,2016,100.0,BMD
Chittagong,2017,100.0,BMD
Chittagong,2018,100.0,BMD
Chittagong,2019,100.0,BMD
Chittagong,2020,100.0,BMD
Chittagong,2021,100.0,BMD
Chittagong,2022,100.0,BMD
Chittagong,2023,100.0,BMD
Chuadanga,1999,100.0,BMD
Chuadanga,2000,100.0,BMD
Chuadanga,2001,100.0,BMD
Chuadanga,2002,100.0,BMD
Chuadanga,2003,100.0,BMD
Chuadanga,2004,100.0,BMD
Chuadanga,2005,100.0,BMD
Chuadanga,2006,100.0,BMD
Chuadanga,2007,100.0,BMD
Chuadanga,2008,100.0,BMD
Chuadanga,2009,100.0,BMD
Chuadanga,2010,100.0,BMD
Chuadanga,2011,100.0,BMD
Chuadanga,2012,98.4,BMD
Chuadanga,2013,100.0,BMD
Chuadanga,2014,100.0,BMD
Chuadanga,2015,100.0,BMD
Chuadanga,2016,100.0,BMD
Chuadanga,2017,100.0,BMD
Chuadanga,2018,100.0,BMD
Chuadanga,2019,100.0,BMD
Chuadanga,2020,100.0,BMD
Chuadanga,2021,100.0,BMD
Chuadanga,2022,100.0,BMD
Chuadanga,2023,100.0,BMD
Comilla,1981,100.0,BMD
Comilla,1982,100.0,BMD
Comilla,1983,100.0,BMD
Comilla,1984,100.0,BMD
Comilla,1985,100.0,BMD
Comilla,1986,100.0,BMD
Comilla,1987,98.1,BMD
Comilla,1988,100.0,BMD
Comilla,1989,100.0,BMD
Comilla,1990,100.0,BMD
Comilla,1991,100.0,BMD
Comilla,1992,100.0,BMD
Comilla,1993,100.0,BMD
Comilla,1994,100.0,BMD
Comilla,1995,100.0,BMD
Comilla,1996,98.6,BMD
Comilla,1997,100.0,BMD
Comilla,1998,100.0,BMD
Comilla,1999,100.0,BMD
Comilla,2000,100.0,BMD
Comilla,2001,100.0,BMD
Comilla,2002,100.0,BMD
Comilla,2003,98.6,BMD
Comilla,2004,100.0,BMD
Comilla,2005,98.4,BMD
Comilla,2006,100.0,BMD
Comilla,2007,100.0,BMD
Comilla,2008,100.0,BMD
Comilla,2009,100.0,BMD
Comilla,2010,100.0,BMD
Comilla,2011,100.0,BMD
Comilla,2012,100.0,BMD
Comilla,2013,100.0,BMD
Comilla,2014,100.0,BMD
Comilla,2015,100.0,BMD
Comilla,2016,100.0,BMD
Comilla,2017,100.0,BMD
Comilla,2018,100.0,BMD
Comilla,2019,100.0,BMD
Comilla,2020,100.0,BMD
Comilla,2021,100.0,BMD
Comilla,2022,100.0,BMD
Comilla,2023,100.0,BMD
Coxsbazar,1961,100.0,BMD
Coxsbazar,1962,100.0,BMD
Coxsbazar,1963,98.4,BMD
Coxsbazar,1964,100.0,BMD
Coxsbazar,1965,100.0,BMD
Coxsbazar,1966,100.0,BMD
Coxsbazar,1967,100.0,BMD
Coxsbazar,1968,100.0,BMD
Coxsbazar,1969,100.0,BMD
Coxsbazar,1970,100.0,BMD
Coxsbazar,1971,100.0,BMD
Coxsbazar,1972,100.0,BMD
Coxsbazar,1973,100.0,BMD
Coxsbazar,1974,100.0,BMD
Coxsbazar,1975,100.0,BMD
Coxsbazar,1976,92.1,BMD
Coxsbazar,1977,100.0,BMD
Coxsbazar,1978,100.0,BMD
Coxsbazar,1979,98.6,BMD
Coxsbazar,1980,100.0,BMD
Coxsbazar,1981,100.0,BMD
Coxsbazar,1982,100.0,BMD
Coxsbazar,1983,100.0,BMD
Coxsbazar,1984,100.0,BMD
Coxsbazar,1985,100.0,BMD
Coxsbazar,1986,100.0,BMD
Coxsbazar,1987,98.6,BMD
Coxsbazar,1988,100.0,BMD
Coxsbazar,1989,100.0,BMD
Coxsbazar,1990,100.0,BMD
Coxsbazar,1991,100.0,BMD
Coxsbazar,1992,100.0,BMD
Coxsbazar,1993,100.0,BMD
Coxsbazar,1994,100.0,BMD
Coxsbazar,1995,100.0,BMD
Coxsbazar,1996,100.0,BMD
Coxsbazar,1997,100.0,BMD
Coxsbazar,1998,100.0,BMD
Coxsbazar,1999,100.0,BMD
Coxsbazar,2000,98.4,BMD
Coxsbazar,2001,100.0,BMD
Coxsbazar,2002,100.0,BMD
Coxsbazar,2003,100.0,BMD
Coxsbazar,2004,100.0,BMD
Coxsbazar,2005,100.0,BMD
Coxsbazar,2006,100.0,BMD
Coxsbazar,2007,100.0,BMD
Coxsbazar,2008,100.0,BMD
Coxsbazar,2009,100.0,BMD
Coxsbazar,2010,100.0,BMD
Coxsbazar,2011,100.0,BMD
Coxsbazar,2012,100.0,BMD
Coxsbazar,2013,100.0,BMD
Coxsbazar,2014,100.0,BMD
Coxsbazar,2015,100.0,BMD
Coxsbazar,2016,100.0,BMD
Coxsbazar,2017,100.0,BMD
Coxsbazar,2018,100.0,BMD
Coxsbazar,2019,100.0,BMD
Coxsbazar,2020,100.0,BMD
Coxsbazar,2021,98.4,BMD
Coxsbazar,2022,100.0,BMD
Coxsbazar,2023,100.0,BMD
Dhaka,1961,100.0,BMD
Dhaka,1962,100.0,BMD
Dhaka,1963,100.0,BMD
Dhaka,1964,100.0,BMD
Dhaka,1965,100.0,BMD
Dhaka,1966,100.0,BMD
Dhaka,1967,98.6,BMD
Dhaka,1968,100.0,BMD
Dhaka,1969,100.0,BMD
Dhaka,1970,100.0,BMD
Dhaka,1971,100.0,BMD
Dhaka,1972,100.0,BMD
Dhaka,1973,91.2,BMD
Dhaka,1974,91.2,BMD
Dhaka,1975,100.0,BMD
Dhaka,1976,100.0,BMD
Dhaka,1977,100.0,BMD
Dhaka,1978,100.0,BMD
Dhaka,1979,100.0,BMD
Dhaka,1980,100.0,BMD
Dhaka,1981,100.0,BMD
Dhaka,1982,100.0,BMD
Dhaka,1983,98.6,BMD
Dhaka,1984,100.0,BMD
Dhaka,1985,100.0,BMD
Dhaka,1986,100.0,BMD
Dhaka,1987,100.0,BMD
Dhaka,1988,98.4,BMD
Dhaka,1989,100.0,BMD
Dhaka,1990,100.0,BMD
Dhaka,1991,100.0,BMD
Dhaka,1992,100.0,BMD
Dhaka,1993,100.0,BMD
Dhaka,1994,100.0,BMD
Dhaka,1995,98.6,BMD
Dhaka,1996,100.0,BMD
Dhaka,1997,100.0,BMD
Dhaka,1998,100.0,BMD
Dhaka,1999,100.0,BMD
Dhaka,2000,100.0,BMD
Dhaka,2001,100.0,BMD
Dhaka,2002,100.0,BMD
Dhaka,2003,100.0,BMD
Dhaka,2004,100.0,BMD
Dhaka,2005,100.0,BMD
Dhaka,2006,100.0,BMD
Dhaka,2007,98.4,BMD
Dhaka,2008,100.0,BMD
Dhaka,2009,100.0,BMD
Dhaka,2010,100.0,BMD
Dhaka,2011,100.0,BMD
Dhaka,2012,100.0,BMD
Dhaka,2013,100.0,BMD
Dhaka,2014,100.0,BMD
Dhaka,2015,100.0,BMD
Dhaka,2016,100.0,BMD
Dhaka,2017,100.0,BMD
Dhaka,2018,100.0,BMD
Dhaka,2019,100.0,BMD
Dhaka,2020,100.0,BMD
Dhaka,2021,100.0,BMD
Dhaka,2022,100.0,BMD
Dhaka,2023,100.0,BMD
Dinajpur,1989,100.0,BMD
Dinajpur,1990,100.0,BMD
Dinajpur,1991,100.0,BMD
Dinajpur,1992,100.0,BMD
Dinajpur,1993,100.0,BMD
Dinajpur,1994,100.0,BMD
Dinajpur,1995,100.0,BMD
Dinajpur,1996,100.0,BMD
Dinajpur,1997,100.0,BMD
Dinajpur,1998,100.0,BMD
Dinajpur,1999,100.0,BMD
Dinajpur,2000,100.0,BMD
Dinajpur,2001,100.0,BMD
Dinajpur,2002,100.0,BMD
Dinajpur,2003,100.0,BMD
Dinajpur,2004,100.0,BMD
Dinajpur,2005,100.0,BMD
Dinajpur,2006,100.0,BMD
Dinajpur,2007,100.0,BMD
Dinajpur,2008,100.0,BMD
Dinajpur,2009,100.0,BMD
Dinajpur,2010,100.0,BMD
Dinajpur,2011,100.0,BMD
Dinajpur,2012,100.0,BMD
Dinajpur,2013,100.0,BMD
Dinajpur,2014,100.0,BMD
Dinajpur,2015,100.0,BMD
Dinajpur,2016,100.0,BMD
Dinajpur,2017,100.0,BMD
Dinajpur,2018,100.0,BMD
Dinajpur,2019,100.0,BMD
Dinajpur,2020,100.0,BMD
Dinajpur,2021,100.0,BMD
Dinajpur,2022,100.0,BMD
Dinajpur,2023,100.0,BMD
Faridpur,1985,100.0,BMD
Faridpur,1986,100.0,BMD
Faridpur,1987,97.3,BMD
Faridpur,1988,100.0,BMD
Faridpur,1989,100.0,BMD
Faridpur,1990,100.0,BMD
Faridpur,1991,100.0,BMD
Faridpur,1992,100.0,BMD
Faridpur,1993,100.0,BMD
Faridpur,1994,100.0,BMD
Faridpur,1995,100.0,BMD
Faridpur,1996,100.0,BMD
Faridpur,1997,100.0,BMD
Faridpur,1998,100.0,BMD
Faridpur,1999,100.0,BMD
Faridpur,2000,100.0,BMD
Faridpur,2001,100.0,BMD
Faridpur,2002,100.0,BMD
Faridpur,2003,100.0,BMD
Faridpur,2004,100.0,BMD
Faridpur,2005,100.0,BMD
Faridpur,2006,100.0,BMD
Faridpur,2007,100.0,BMD
Faridpur,2008,100.0,BMD
Faridpur,2009,100.0,BMD
Faridpur,2010,100.0,BMD
Faridpur,2011,98.4,BMD
Faridpur,2012,100.0,BMD
Faridpur,2013,100.0,BMD
Faridpur,2014,100.0,BMD
Faridpur,2015,100.0,BMD
Faridpur,2016,100.0,BMD
Faridpur,2017,98.4,BMD
Faridpur,2018,98.6,BMD
Faridpur,2019,98.6,BMD
Faridpur,2020,100.0,BMD
Faridpur,2021,100.0,BMD
Faridpur,2022,98.6,BMD
Faridpur,2023,100.0,BMD
Feni,1985,100.0,BMD
Feni,1986,100.0,BMD
Feni,1987,98.4,BMD
Feni,1988,100.0,BMD
Feni,1989,100.0,BMD
Feni,1990,100.0,BMD
Feni,1991,100.0,BMD
Feni,1992,100.0,BMD
Feni,1993,98.6,BMD
Feni,1994,100.0,BMD
Feni,1995,98.4,BMD
Feni,1996,100.0,BMD
Feni,1997,100.0,BMD
Feni,1998,100.0,BMD
Feni,1999,100.0,BMD
Feni,2000,100.0,BMD
Feni,2001,100.0,BMD
Feni,2002,100.0,BMD
Feni,2003,100.0,BMD
Feni,2004,100.0,BMD
Feni,2005,100.0,BMD
Feni,2006,100.0,BMD
Feni,2007,100.0,BMD
Feni,2008,100.0,BMD
Feni,2009,100.0,BMD
Feni,2010,98.6,BMD
Feni,2011,100.0,BMD
Feni,2012,100.0,BMD
Feni,2013,100.0,BMD
Feni,2014,100.0,BMD
Feni,2015,100.0,BMD
Feni,2016,100.0,BMD
Feni,2017,100.0,BMD
Feni,2018,100.0,BMD
Feni,2019,100.0,BMD
Feni,2020,100.0,BMD
Feni,2021,100.0,BMD
Feni,2022,100.0,BMD
Feni,2023,100.0,BMD
Hatiya,1985,100.0,BMD
Hatiya,1986,100.0,BMD
Hatiya,1987,100.0,BMD
Hatiya,1988,100.0,BMD
Hatiya,1989,100.0,BMD
Hatiya,1990,97.5,BMD
Hatiya,1991,100.0,BMD
Hatiya,1992,100.0,BMD
Hatiya,1993,100.0,BMD
Hatiya,1994,100.0,BMD
Hatiya,1995,100.0,BMD
Hatiya,1996,100.0,BMD
Hatiya,1997,100.0,BMD
Hatiya,1998,100.0,BMD
Hatiya,1999,100.0,BMD
Hatiya,2000,100.0,BMD
Hatiya,2001,100.0,BMD
Hatiya,2002,100.0,BMD
Hatiya,2003,100.0,BMD
Hatiya,2004,100.0,BMD
Hatiya,2005,98.4,BMD
Hatiya,2006,100.0,BMD
Hatiya,2007,96.7,BMD
Hatiya,2008,100.0,BMD
Hatiya,2009,100.0,BMD
Hatiya,2010,100.0,BMD
Hatiya,2011,100.0,BMD
Hatiya,2012,100.0,BMD
Hatiya,2013,100.0,BMD
Hatiya,2014,100.0,BMD
Hatiya,2015,100.0,BMD
Hatiya,2016,100.0,BMD
Hatiya,2017,100.0,BMD
Hatiya,2018,100.0,BMD
Hatiya,2019,100.0,BMD
Hatiya,2020,100.0,BMD
Hatiya,2021,98.4,BMD
Hatiya,2022,100.0,BMD
Hatiya,2023,100.0,BMD
Ishurdi,1985,100.0,BMD
Ishurdi,1986,100.0,BMD
Ishurdi,1987,98.6,BMD
Ishurdi,1988,100.0,BMD
Ishurdi,1989,100.0,BMD
Ishurdi,1990,100.0,BMD
Ishurdi,1991,100.0,BMD
Ishurdi,1992,100.0,BMD
Ishurdi,1993,100.0,BMD
Ishurdi,1994,100.0,BMD
Ishurdi,1995,100.0,BMD
Ishurdi,1996,100.0,BMD
Ishurdi,1997,100.0,BMD
Ishurdi,1998,100.0,BMD
Ishurdi,1999,100.0,BMD
Ishurdi,2000,100.0,BMD
Ishurdi,2001,98.6,BMD
Ishurdi,2002,100.0,BMD
Ishurdi,2003,100.0,BMD
Ishurdi,2004,100.0,BMD
Ishurdi,2005,100.0,BMD
Ishurdi,2006,100.0,BMD
Ishurdi,2007,100.0,BMD
Ishurdi,2008,100.0,BMD
Ishurdi,2009,100.0,BMD
Ishurdi,2010,100.0,BMD
Ishurdi,2011,100.0,BMD
Ishurdi,2012,100.0,BMD
Ishurdi,2013,100.0,BMD
Ishurdi,2014,100.0,BMD
Ishurdi,2015,100.0,BMD
Ishurdi,2016,100.0,BMD
Ishurdi,2017,100.0,BMD
Ishurdi,2018,100.0,BMD
Ishurdi,2019,100.0,BMD
Ishurdi,2020,100.0,BMD
Ishurdi,2021,100.0,BMD
Ishurdi,2022,100.0,BMD
Ishurdi,2023,100.0,BMD
Jessore,1969,98.4,BMD
Jessore,1970,100.0,BMD
Jessore,1971,43.0,BMD
Jessore,1972,100.0,BMD
Jessore,1973,100.0,BMD
Jessore,1974,100.0,BMD
Jessore,1975,98.6,BMD
Jessore,1976,98.6,BMD
Jessore,1977,97.0,BMD
Jessore,1978,97.0,BMD
Jessore,1979,100.0,BMD
Jessore,1980,100.0,BMD
Jessore,1981,100.0,BMD
Jessore,1982,100.0,BMD
Jessore,1983,100.0,BMD
Jessore,1984,100.0,BMD
Jessore,1985,100.0,BMD
Jessore,1986,100.0,BMD
Jessore,1987,100.0,BMD
Jessore,1988,100.0,BMD
Jessore,1989,100.0,BMD
Jessore,1990,100.0,BMD
Jessore,1991,100.0,BMD
Jessore,1992,100.0,BMD
Jessore,1993,100.0,BMD
Jessore,1994,100.0,BMD
Jessore,1995,100.0,BMD
Jessore,1996,100.0,BMD
Jessore,1997,100.0,BMD
Jessore,1998,98.6,BMD
Jessore,1999,98.6,BMD
Jessore,2000,100.0,BMD
Jessore,2001,100.0,BMD
Jessore,2002,100.0,BMD
Jessore,2003,100.0,BMD
Jessore,2004,100.0,BMD
Jessore,2005,100.0,BMD
Jessore,2006,100.0,BMD
Jessore,2007,100.0,BMD
Jessore,2008,100.0,BMD
Jessore,2009,100.0,BMD
Jessore,2010,98.6,BMD
Jessore,2011,98.6,BMD
Jessore,2012,100.0,BMD
Jessore,2013,100.0,BMD
Jessore,2014,100.0,BMD
Jessore,2015,100.0,BMD
Jessore,2016,100.0,BMD
Jessore,2017,100.0,BMD
Jessore,2018,100.0,BMD
Jessore,2019,100.0,BMD
Jessore,2020,100.0,BMD
Jessore,2021,100.0,BMD
Jessore,2022,100.0,BMD
Jessore,2023,100.0,BMD
Khepupara,1988,100.0,BMD
Khepupara,1989,100.0,BMD
Khepupara,1990,100.0,BMD
Khepupara,1991,100.0,BMD
Khepupara,1992,100.0,BMD
Khepupara,1993,100.0,BMD
Khepupara,1994,100.0,BMD
Khepupara,1995,100.0,BMD
Khepupara,1996,100.0,BMD
Khepupara,1997,100.0,BMD
Khepupara,1998,100.0,BMD
Khepupara,1999,100.0,BMD
Khepupara,2000,100.0,BMD
Khepupara,2001,100.0,BMD
Khepupara,2002,100.0,BMD
Khepupara,2003,100.0,BMD
Khepupara,2004,100.0,BMD
Khepupara,2005,100.0,BMD
Khepupara,2006,100.0,BMD
Khepupara,2007,100.0,BMD
Khepupara,2008,100.0,BMD
Khepupara,2009,100.0,BMD
Khepupara,2010,100.0,BMD
Khepupara,2011,100.0,BMD
Khepupara,2012,100.0,BMD
Khepupara,2013,100.0,BMD
Khepupara,2014,100.0,BMD
Khepupara,2015,100.0,BMD
Khepupara,2016,100.0,BMD
Khepupara,2017,100.0,BMD
Khepupara,2018,100.0,BMD
Khepupara,2019,100.0,BMD
Khepupara,2020,100.0,BMD
Khepupara,2021,100.0,BMD
Khepupara,2022,100.0,BMD
Khepupara,2023,100.0,BMD
Khulna,1984,100.0,BMD
Khulna,1985,100.0,BMD
Khulna,1986,100.0,BMD
Khulna,1987,98.6,BMD
Khulna,1988,100.0,BMD
Khulna,1989,100.0,BMD
Khulna,1990,100.0,BMD
Khulna,1991,100.0,BMD
Khulna,1992,100.0,BMD
Khulna,1993,100.0,BMD
Khulna,1994,100.0,BMD
Khulna,1995,100.0,BMD
Khulna,1996,100.0,BMD
Khulna,1997,100.0,BMD
Khulna,1998,100.0,BMD
Khulna,1999,100.0,BMD
Khulna,2000,100.0,BMD
Khulna,2001,98.6,BMD
Khulna,2002,100.0,BMD
Khulna,2003,100.0,BMD
Khulna,2004,100.0,BMD
Khulna,2005,100.0,BMD
Khulna,2006,100.0,BMD
Khulna,2007,100.0,BMD
Khulna,2008,100.0,BMD
Khulna,2009,100.0,BMD
Khulna,2010,100.0,BMD
Khulna,2011,100.0,BMD
Khulna,2012,100.0,BMD
Khulna,2013,100.0,BMD
Khulna,2014,100.0,BMD
Khulna,2015,100.0,BMD
Khulna,2016,98.6,BMD
Khulna,2017,100.0,BMD
Khulna,2018,98.6,BMD
Khulna,2019,100.0,BMD
Khulna,2020,98.6,BMD
Khulna,2021,100.0,BMD
Khulna,2022,100.0,BMD
Khulna,2023,100.0,BMD
Kutubdia,1985,100.0,BMD
Kutubdia,1986,100.0,BMD
Kutubdia,1987,100.0,BMD
Kutubdia,1988,100.0,BMD
Kutubdia,1989,100.0,BMD
Kutubdia,1990,100.0,BMD
Kutubdia,1991,100.0,BMD
Kutubdia,1992,100.0,BMD
Kutubdia,1993,100.0,BMD
Kutubdia,1994,100.0,BMD
Kutubdia,1995,100.0,BMD
Kutubdia,1996,100.0,BMD
Kutubdia,1997,100.0,BMD
Kutubdia,1998,100.0,BMD
Kutubdia,1999,100.0,BMD
Kutubdia,2000,100.0,BMD
Kutubdia,2001,100.0,BMD
Kutubdia,2002,100.0,BMD
Kutubdia,2003,100.0,BMD
Kutubdia,2004,100.0,BMD
Kutubdia,2005,100.0,BMD
Kutubdia,2006,100.0,BMD
Kutubdia,2007,100.0,BMD
